Time,BPM,RR_ms,HRV_RMSSD
1768126913,105.5729004,568.3276653,23.97697003
1768126914,95.03692025,631.3335896,25.24143919
1768126915,97.59286822,614.7990227,25.35136499
1768126915,102.7042345,584.2018127,25.32105833
1768126916,102.7036897,584.2049122,25.22141683
1768126916,102.7563609,583.9054585,25.2214388
1768126917,105.500184,568.7193871,24.9097077
1768126917,108.6913711,552.0217419,25.02364441
1768126918,105.5925683,568.2218075,25.03278474
1768126919,86.48423952,693.7680244,30.79409793
1768126919,84.39914239,710.9076977,30.55192926
1768126920,96.8614828,619.4412708,32.90023125
1768126921,98.149185,611.3142967,32.58561603
1768126921,102.730983,584.0497017,32.741933
1768126922,102.6803907,584.3374729,32.74195148
1768126922,111.9157535,536.1175537,33.45858907
1768126923,111.8397063,536.4820957,33.39019402
1768126923,108.6581919,552.1903038,33.43907765
1768126924,111.8966947,536.208868,33.37316023
1768126925,108.586131,552.5567532,33.27704325
1768126925,108.7050804,551.9521236,33.11428216
1768126926,102.8005608,583.6544037,33.34314315
1768126926,95.23609566,630.0132275,33.91417894
1768126927,102.7843119,583.7466717,34.47581378
1768126927,108.5585416,552.6971817,33.58228233
1768126928,108.7386172,551.7818928,33.50621406
1768126929,108.5717022,552.6301861,33.43099346
1768126929,108.6855504,552.0513058,33.11813791
1768126930,115.2841904,520.4529762,33.34727933
1768126930,111.8931126,536.2260342,33.12056341
1768126931,115.1588994,521.0192204,32.90252143
1768126931,115.2557848,520.5812454,32.21967978
1768126932,118.8161175,504.9819946,32.22191301
1768126932,126.7026078,473.5498428,32.4631932
1768126933,122.5422907,489.6268845,32.45739386
1768126933,118.9063338,504.598856,32.21144744
1768126934,118.8780247,504.7190189,32.21137803
1768126934,115.1496256,521.061182,32.22383014
1768126935,118.6894734,505.5208206,31.97350637
1768126935,115.1889444,520.8833218,32.04828219
1768126936,111.7858047,536.7407799,31.8388918
1768126936,111.9603158,535.9041691,31.1303407
1768126937,115.3367089,520.2159882,31.21088276
1768126937,115.1224975,521.1839676,30.87572832
1768126938,111.9080894,536.1542702,30.86764058
1768126938,108.6568314,552.1972179,30.86861139
1768126939,115.2746851,520.4958916,31.19904205
1768126939,115.2689299,520.5218792,30.87841045
1768126940,112.8918799,531.4819813,30.91802397
1768126941,110.8972979,541.0411358,30.86266532
1768126941,108.7203432,551.8746376,29.56153033
1768126942,115.1058582,521.2593079,29.78981685
1768126942,111.8095448,536.6268158,29.54905891
1768126943,111.8663533,536.3543034,29.54908456
1768126943,105.6182716,568.0835247,29.89468771
1768126944,100.2030035,598.7844467,30.13671406
1768126944,105.6555636,567.8830147,30.36476957
1768126945,111.8210211,536.5717411,30.60508696
1768126946,111.7598412,536.8654728,24.79924691
1768126946,108.4830119,553.0819893,24.78657336
1768126947,105.6086092,568.1355,21.1721986
1768126947,108.5818207,552.5786877,21.25683774
1768126948,111.89968,536.1945629,21.02762313
1768126948,108.6809036,552.0749092,21.14960721
1768126949,105.6051968,568.1538582,20.12783653
1768126949,108.6693589,552.1335602,20.25746394
1768126950,115.4019746,519.9217796,20.65198929
1768126950,109.9750603,545.5782413,20.85008499
1768126951,111.3617774,538.7845039,20.74159662
1768126952,107.358883,558.8731766,20.93901099
1768126952,104.2260768,575.6716728,20.58373728
1768126953,109.9227487,545.8378792,19.94980256
1768126953,110.7653142,541.6858196,18.83244156
1768126954,101.7582144,589.632988,19.54233606
1768126954,96.59746985,621.1342812,20.05336541
1768126955,102.7875445,583.7283134,20.75278322
1768126956,105.5932329,568.2182312,20.87056814
1768126956,97.96998359,612.4324799,21.33307075
1768126957,88.21753139,680.136919,23.31461712
1768126957,102.6895246,584.2854977,26.95091721
1768126958,103.3931226,580.309391,26.95682965
1768126959,102.7946821,583.6877823,26.86889541
1768126959,98.58454234,608.6146832,26.72929666
1768126960,104.3254533,575.1233101,27.05682249
1768126960,107.0509399,560.4808331,27.05314223
1768126961,111.5382781,537.9319191,27.24424365
1768126961,107.6240769,557.4960709,27.28753978
1768126962,97.73963,613.8758659,28.36463017
1768126963,91.0961258,658.6449146,28.99377881
1768126963,99.69391227,601.842165,30.02258152
1768126964,102.245442,586.823225,30.09891289
1768126965,99.57076573,602.5865078,30.09971366
1768126965,95.21897946,630.1264763,30.35543129
1768126966,99.16776674,605.035305,30.4914224
1768126966,100.656854,596.0845947,30.43204347
1768126967,98.13697547,611.3903522,30.17251294
1768126968,95.77446907,626.4717579,30.24933612
1768126968,102.5001812,585.3648186,30.77427731
1768126969,98.30952991,610.3172302,30.94992548
1768126969,90.38000378,663.8636589,31.84363959
1768126970,90.72685459,661.3256931,31.54394233
1768126971,96.31295538,622.9691505,31.94097191
1768126971,99.71500629,601.7148495,32.08494138
1768126972,98.81536954,607.1929932,31.77278911
1768126973,99.53811712,602.7841568,31.47492929
1768126973,107.6190602,557.5220585,31.82754761
1768126974,110.7155116,541.9294834,31.59029142
1768126974,103.0138242,582.4460983,32.1161441
1768126975,97.52921421,615.2002811,32.3724341
1768126975,97.63713077,614.5203114,32.30107225
1768126976,102.6589448,584.4595432,32.5094145
1768126977,101.5291774,590.9631252,32.4383549
1768126977,94.55905511,634.524107,32.95187285
1768126978,94.36970489,635.7972622,32.87221971
1768126979,104.0655312,576.559782,33.86678215
1768126979,104.7832476,572.6106167,33.55743928
1768126980,105.2007297,570.3382492,33.35825769
1768126980,106.7841643,561.8810654,33.36601703
1768126981,108.8854073,551.0380268,33.27844196
1768126981,110.0602874,545.1557636,33.20243777
1768126982,103.0930761,581.9983482,33.34574984
